,o_lat,o_lon,frequency,Median_age_persons,Med_mort_repaymnt_monthly,Median_rent_weekly,Med_tot_hh_incom_weekly,Average_household_size,quantity_class
2651,-27.395087,153.051564,87.0,38.0,2600.0,458.0,2955.0,2.8,Low
2652,-27.394706,153.051762,87.0,39.0,2726.0,460.0,2656.0,2.7,Medium
2653,-27.40181,153.048526,56.0,40.0,3000.0,435.0,3321.0,2.9,Very Low
2654,-27.401979,153.050439,56.0,41.0,2383.0,370.0,2928.0,3.0,Very Low
2655,-27.402162,153.051012,46.0,36.0,2167.0,385.0,2104.0,2.3,Very Low
2656,-27.402276,153.052535,56.0,41.0,2383.0,370.0,2928.0,3.0,Very Low
2657,-27.402392,153.052572,46.0,36.0,2167.0,385.0,2104.0,2.3,Very Low
2658,-27.402662,153.055128,56.0,37.0,1690.0,340.0,1461.0,1.9,Very Low
2659,-27.402832,153.05551,46.0,39.0,1405.0,350.0,1609.0,1.9,Low
2660,-27.369193,153.005669,42.0,46.0,2496.0,615.0,3441.0,3.0,Very Low
2661,-27.403031,153.05699,121.0,39.0,1405.0,350.0,1609.0,1.9,Low
2662,-27.403054,153.057972,134.0,37.0,1690.0,340.0,1461.0,1.9,Low
2663,-27.403319,153.059165,121.0,34.0,1550.0,390.0,1608.0,1.9,High
2664,-27.390722,153.022425,50.0,67.0,0.0,0.0,0.0,0.0,Medium
2665,-27.399232,153.055852,75.0,34.0,1327.0,350.0,1554.0,1.8,Medium
2666,-27.399739,153.055838,75.0,37.0,1690.0,340.0,1461.0,1.9,Low
2667,-27.40109,153.055706,72.0,37.0,1690.0,340.0,1461.0,1.9,Medium
2668,-27.402008,153.055411,75.0,37.0,1690.0,340.0,1461.0,1.9,Low
2669,-27.4025,153.055441,75.0,37.0,1690.0,340.0,1461.0,1.9,Low
2670,-27.401881,153.002317,23.0,29.0,2200.0,229.0,1571.0,2.8,Very Low
2671,-27.386893,152.986531,73.0,36.0,2167.0,533.0,2457.0,2.9,Low
2672,-27.401498,153.05975,192.0,33.0,1733.0,398.0,1809.0,1.7,Medium
2673,-27.401483,153.059547,192.0,34.0,1550.0,390.0,1608.0,1.9,High
2674,-27.403514,153.061411,29.0,31.0,1500.0,353.0,1257.0,1.5,Medium
2675,-27.403674,153.062607,29.0,31.0,1504.0,400.0,1810.0,1.9,Very Low
2676,-27.40373,153.062317,32.0,37.0,1559.0,327.0,1272.0,1.8,Very Low
2677,-27.403065,153.060306,103.0,34.0,1550.0,390.0,1608.0,1.9,High
2678,-27.369667,153.005686,48.0,46.0,1855.0,575.0,2416.0,2.8,Medium
2679,-27.403822,153.060496,272.0,31.0,1500.0,353.0,1257.0,1.5,High
2680,-27.420709,153.120767,51.0,50.0,1500.0,350.0,1583.0,2.1,Very Low
2681,-27.421382,153.119091,36.0,50.0,1500.0,350.0,1583.0,2.1,Very Low
2682,-27.422462,153.118884,36.0,50.0,1500.0,350.0,1583.0,2.1,Very Low
2683,-27.423479,153.118679,36.0,50.0,1500.0,350.0,1583.0,2.1,Low
2684,-27.424503,153.118048,39.0,50.0,1500.0,350.0,1583.0,2.1,Very Low
2685,-27.424608,153.118161,36.0,50.0,1500.0,350.0,1583.0,2.1,Very Low
2686,-27.4275,153.115031,39.0,50.0,1500.0,350.0,1583.0,2.1,Very Low
2687,-27.427471,153.11531,36.0,50.0,1500.0,350.0,1583.0,2.1,Very Low
2688,-27.430751,153.110772,39.0,50.0,1500.0,350.0,1583.0,2.1,Very Low
2689,-27.430746,153.110273,36.0,50.0,1500.0,350.0,1583.0,2.1,Medium
2690,-27.435568,153.097068,27.0,35.0,2000.0,470.0,2104.0,1.8,Medium
2691,-27.429596,153.105157,36.0,50.0,1500.0,350.0,1583.0,2.1,Very Low
2692,-27.429635,153.106206,39.0,50.0,1500.0,350.0,1583.0,2.1,Very Low
2693,-27.428786,153.100955,228.0,35.0,2000.0,470.0,2104.0,1.8,High
2694,-27.428587,153.101348,219.0,35.0,2000.0,470.0,2104.0,1.8,Medium
2695,-27.428824,153.09787,48.0,35.0,2000.0,470.0,2104.0,1.8,Very Low
2696,-27.429456,153.095843,228.0,35.0,2000.0,470.0,2104.0,1.8,High
2697,-27.404107,153.06501,32.0,39.0,1902.0,385.0,2076.0,1.9,Very Low
2698,-27.404164,153.066243,29.0,35.0,1818.0,365.0,1975.0,2.0,Very Low
2699,-27.403983,153.066785,32.0,35.0,1818.0,365.0,1975.0,2.0,Very Low
2700,-27.402707,153.067275,32.0,35.0,1818.0,365.0,1975.0,2.0,Very Low
2701,-27.402794,153.06899,29.0,35.0,1818.0,365.0,1975.0,2.0,Very Low
2702,-27.402923,153.069155,32.0,35.0,1818.0,365.0,1975.0,2.0,Very Low
2703,-27.402562,153.070196,29.0,35.0,1818.0,365.0,1975.0,2.0,Very Low
2704,-27.402608,153.070312,32.0,34.0,1920.0,400.0,2088.0,2.1,Very Low
2705,-27.401325,153.070396,29.0,35.0,1842.0,318.0,1875.0,2.2,Very Low
2706,-27.401484,153.070494,32.0,34.0,1920.0,400.0,2088.0,2.1,Very Low
2707,-27.400122,153.06832,29.0,35.0,1842.0,318.0,1875.0,2.2,Very Low
2708,-27.400001,153.068228,32.0,35.0,1733.0,385.0,2050.0,2.1,Very Low
2709,-27.399764,153.065571,29.0,35.0,1842.0,318.0,1875.0,2.2,Very Low
2710,-27.399659,153.065599,32.0,35.0,1733.0,385.0,2050.0,2.1,Low
2711,-27.397042,153.066669,32.0,35.0,1733.0,300.0,1363.0,2.0,Very Low
2712,-27.395844,153.067957,32.0,35.0,1733.0,300.0,1363.0,2.0,Very Low
2713,-27.395167,153.068638,29.0,35.0,1733.0,300.0,1363.0,2.0,Low
2714,-27.395048,153.069004,32.0,35.0,1733.0,300.0,1363.0,2.0,Very Low
2715,-27.393501,153.071101,29.0,35.0,1733.0,300.0,1363.0,2.0,Very Low
2716,-27.393739,153.07093,32.0,35.0,1733.0,300.0,1363.0,2.0,Low
2717,-27.36933,153.010565,42.0,42.0,2125.0,530.0,2250.0,2.8,Very Low
2718,-27.395211,153.076837,32.0,36.0,2300.0,400.0,2279.0,2.6,Very Low
2719,-27.392507,153.078713,32.0,36.0,2300.0,400.0,2279.0,2.6,Low
2720,-27.368936,153.007209,48.0,46.0,1855.0,575.0,2416.0,2.8,Low
2721,-27.392966,153.073891,32.0,36.0,2300.0,400.0,2279.0,2.6,Very Low
2722,-27.392953,153.07603,32.0,36.0,2300.0,400.0,2279.0,2.6,Very Low
2723,-27.394719,153.07546,32.0,36.0,2300.0,400.0,2279.0,2.6,Low
2724,-27.369561,153.011254,48.0,43.0,2400.0,500.0,2678.0,3.0,Low
2725,-27.392653,153.073944,32.0,36.0,2300.0,400.0,2279.0,2.6,Low
2726,-27.389259,153.065417,73.0,37.0,2456.0,425.0,3083.0,3.0,Low
2727,-27.389667,153.065614,64.0,37.0,2456.0,425.0,3083.0,3.0,Low
2728,-27.394142,153.064203,73.0,33.0,1975.0,338.0,1970.0,2.3,Medium
2729,-27.394088,153.064005,64.0,36.0,1517.0,330.0,1579.0,1.8,Very Low
2730,-27.395279,153.065018,64.0,37.0,1504.0,310.0,1310.0,1.7,Very Low
2731,-27.395437,153.065305,73.0,31.0,1560.0,345.0,1691.0,2.1,Low
2732,-27.396915,153.064208,73.0,37.0,1504.0,310.0,1310.0,1.7,Low
2733,-27.396757,153.06387,64.0,37.0,1504.0,310.0,1310.0,1.7,Very Low
2734,-27.596269,152.959696,59.0,27.0,1586.0,380.0,1897.0,2.4,Medium
2735,-27.594566,152.959707,62.0,35.0,1390.0,300.0,1198.0,3.0,Medium
2736,-27.593508,152.961238,56.0,35.0,1390.0,300.0,1198.0,3.0,Low
2737,-27.595613,152.968757,56.0,40.0,1387.0,244.0,1012.0,2.9,Low
2738,-27.595307,152.966808,56.0,40.0,1387.0,244.0,1012.0,2.9,Low
2739,-27.595851,152.962967,56.0,40.0,1387.0,244.0,1012.0,2.9,Low
2740,-27.595528,152.968611,56.0,40.0,1387.0,244.0,1012.0,2.9,Low
2741,-27.595475,152.966506,56.0,40.0,1387.0,244.0,1012.0,2.9,Very Low
2742,-27.596007,152.963276,56.0,35.0,1390.0,300.0,1198.0,3.0,Low
2743,-27.597155,152.965296,62.0,40.0,1387.0,244.0,1012.0,2.9,Low
2744,-27.597438,152.965358,115.0,28.0,1300.0,280.0,1027.0,3.3,Medium
2745,-27.598111,152.961619,59.0,36.0,1083.0,250.0,966.0,3.0,Very Low
2746,-27.597919,152.961142,62.0,35.0,1390.0,300.0,1198.0,3.0,Low
2747,-27.599372,152.96171,56.0,36.0,1083.0,250.0,966.0,3.0,Low
2748,-27.59854,152.96289,56.0,36.0,1083.0,250.0,966.0,3.0,Low
2749,-27.601419,152.962199,56.0,30.0,1307.0,250.0,1109.0,2.9,Low
2750,-27.601127,152.964387,56.0,28.0,1300.0,280.0,1027.0,3.3,Medium
2751,-27.603378,152.96616,56.0,30.0,1300.0,275.0,1125.0,3.2,Low
2752,-27.604124,152.964362,56.0,30.0,1200.0,245.0,1031.0,3.1,Low
2753,-27.604492,152.96172,56.0,32.0,1300.0,230.0,1072.0,2.8,Medium
2754,-27.606733,152.960902,56.0,33.0,1387.0,300.0,924.0,2.9,Low
2755,-27.607633,152.961933,56.0,33.0,1387.0,300.0,924.0,2.9,Low
2756,-27.607328,152.963546,56.0,33.0,1387.0,300.0,924.0,2.9,Medium
2757,-27.606538,152.966026,56.0,32.0,1300.0,230.0,1072.0,2.8,Low
2758,-27.605493,152.967983,56.0,33.0,1190.0,294.0,1152.0,3.2,Very Low
2759,-27.556019,152.915281,24.0,44.0,1950.0,525.0,2442.0,3.1,Low
2760,-27.625229,152.960397,476.0,41.0,1800.0,390.0,1912.0,2.8,Medium
2761,-27.620325,152.956047,476.0,34.0,1625.0,373.0,2062.0,2.9,Medium
2762,-27.599923,152.94983,153.0,27.0,1586.0,380.0,1897.0,2.4,Medium
2763,-27.610567,152.959399,148.0,39.0,1658.0,375.0,1674.0,2.7,Medium
2764,-27.417577,152.999904,494.0,38.0,2058.0,420.0,1958.0,2.6,Medium
2765,-27.417896,153.000089,484.0,34.0,2460.0,370.0,2687.0,2.6,High
2766,-27.624277,153.048139,445.0,35.0,1591.0,400.0,1724.0,2.8,High
2767,-27.624093,153.047892,444.0,31.0,1733.0,400.0,1895.0,3.1,High
2768,-27.631402,153.046829,964.0,39.0,2167.0,460.0,1978.0,3.1,High
2769,-27.629293,153.046272,444.0,33.0,1803.0,420.0,1478.0,2.7,High
2770,-27.639045,153.044942,952.0,34.0,2000.0,465.0,2194.0,3.6,High
2771,-27.625827,153.059251,546.0,41.0,1767.0,465.0,1792.0,3.0,High
2772,-27.62533,153.029643,27.0,39.0,1927.0,448.0,2011.0,2.9,Low
2773,-27.391136,153.01192,82.0,39.0,2015.0,500.0,1687.0,2.3,Medium
2774,-27.391198,153.010855,86.0,35.0,1733.0,425.0,2029.0,2.6,Medium
2775,-27.418057,152.984702,18.0,33.0,1795.0,340.0,1583.0,1.9,Very Low
2776,-27.418159,152.984527,21.0,33.0,1795.0,340.0,1583.0,1.9,Very Low
2777,-27.389637,153.011712,58.0,39.0,2015.0,500.0,1687.0,2.3,Low
2778,-27.3925,153.011338,547.0,33.0,2167.0,355.0,2011.0,2.6,High
2779,-27.395773,153.01061,58.0,33.0,2167.0,355.0,2011.0,2.6,Low
2780,-27.398239,153.010127,58.0,33.0,2225.0,410.0,2260.0,2.7,Very Low
2781,-27.400475,153.009689,547.0,33.0,2225.0,410.0,2260.0,2.7,High
2782,-27.40323,153.009166,58.0,36.0,2600.0,438.0,2791.0,2.6,Low
2783,-27.403091,153.009045,52.0,34.0,2167.0,430.0,2260.0,2.5,Very Low
2784,-27.398198,153.009992,52.0,36.0,2300.0,330.0,1771.0,2.5,Low
2785,-27.395784,153.010464,52.0,34.0,2167.0,370.0,2018.0,2.7,Very Low
2786,-27.39327,153.010962,52.0,35.0,1733.0,425.0,2029.0,2.6,Very Low
2787,-27.390675,153.011398,551.0,35.0,2000.0,410.0,2238.0,2.6,High
2788,-27.409977,153.012351,270.0,32.0,0.0,170.0,1024.0,4.0,High
2789,-27.402254,153.005189,23.0,29.0,2200.0,229.0,1571.0,2.8,Very Low
2790,-27.402037,153.00457,27.0,39.0,1990.0,470.0,2265.0,2.7,Low
2791,-27.402594,153.001396,73.0,37.0,2392.0,279.0,2036.0,2.6,Low
2792,-27.403062,153.0017,73.0,29.0,2200.0,229.0,1571.0,2.8,Low
2793,-27.40081,153.008973,27.0,36.0,2300.0,330.0,1771.0,2.5,Very Low
2794,-27.401621,153.008363,23.0,36.0,2300.0,330.0,1771.0,2.5,Very Low
2795,-27.402567,153.008104,27.0,36.0,2300.0,330.0,1771.0,2.5,Very Low
2796,-27.401973,153.015076,38.0,37.0,2200.0,458.0,2323.0,2.9,Very Low
2797,-27.401957,153.015217,42.0,36.0,2167.0,450.0,2187.0,2.4,Low
2798,-27.401528,153.013359,23.0,37.0,2200.0,458.0,2323.0,2.9,Very Low
2799,-27.40141,153.013307,27.0,33.0,2225.0,410.0,2260.0,2.7,Very Low
2800,-27.400995,153.009918,23.0,37.0,2200.0,458.0,2323.0,2.9,Very Low
2801,-27.400924,153.010172,27.0,33.0,2225.0,410.0,2260.0,2.7,Very Low
2802,-27.410427,153.015725,96.0,36.0,1733.0,250.0,963.0,1.5,Very Low
2803,-27.412455,153.013346,603.0,32.0,0.0,170.0,1024.0,4.0,High
2804,-27.409495,153.008972,73.0,32.0,0.0,170.0,1024.0,4.0,Very Low
2805,-27.409204,153.00709,247.0,36.0,2000.0,400.0,1978.0,2.3,Medium
2806,-27.408815,153.004448,73.0,36.0,2000.0,400.0,1978.0,2.3,Very Low
2807,-27.408524,153.002531,247.0,36.0,2000.0,400.0,1978.0,2.3,Low
2808,-27.411971,153.007312,484.0,32.0,0.0,170.0,1024.0,4.0,High
2809,-27.410612,153.007401,494.0,36.0,2000.0,400.0,1978.0,2.3,Medium
2810,-27.408436,153.003213,162.0,34.0,2172.0,210.0,1302.0,2.5,Medium
2811,-27.408827,153.005523,73.0,34.0,2167.0,430.0,2260.0,2.5,Low
2812,-27.409095,153.007345,235.0,34.0,2383.0,450.0,1833.0,2.4,Medium
2813,-27.407729,153.008139,33.0,34.0,2167.0,430.0,2260.0,2.5,Very Low
2814,-27.407847,153.008261,37.0,34.0,2383.0,450.0,1833.0,2.4,Very Low
2815,-27.382608,153.009215,121.0,39.0,2076.0,490.0,2013.0,2.5,Medium
2816,-27.404974,153.008832,532.0,37.0,2167.0,453.0,2577.0,2.6,High
2817,-27.404627,153.008753,536.0,34.0,2167.0,430.0,2260.0,2.5,Medium
2818,-27.409462,153.009983,100.0,34.0,2383.0,450.0,1833.0,2.4,Low
2819,-27.41011,153.015069,320.0,36.0,2155.0,400.0,2208.0,2.5,High
2820,-27.405939,153.011682,71.0,37.0,2167.0,453.0,2577.0,2.6,Low
2821,-27.406041,153.011629,69.0,37.0,2167.0,453.0,2577.0,2.6,Low
2822,-27.405983,153.014213,69.0,37.0,2167.0,453.0,2577.0,2.6,Very Low
2823,-27.405948,153.014669,71.0,38.0,2359.0,430.0,2281.0,2.5,Low
2824,-27.40976,153.012411,262.0,36.0,2155.0,400.0,2208.0,2.5,High
2825,-27.416567,153.01593,159.0,0.0,0.0,0.0,0.0,0.0,Medium
2826,-27.416399,153.015814,150.0,67.0,0.0,340.0,900.0,2.0,Very Low
2827,-27.413577,153.01628,348.0,36.0,1733.0,250.0,963.0,1.5,Medium
2828,-27.414516,153.007344,6.0,41.0,2450.0,500.0,3166.0,3.0,Very Low
2829,-27.397777,153.056128,75.0,34.0,1327.0,350.0,1554.0,1.8,Medium
2830,-27.473317,153.048911,515.0,43.0,2600.0,470.0,2345.0,2.1,Very Low
2831,-27.472407,153.049712,496.0,41.0,2150.0,410.0,2065.0,2.0,High
2832,-27.47152,153.050732,515.0,41.0,2150.0,410.0,2065.0,2.0,Very Low
2833,-27.408326,153.059847,84.0,36.0,1500.0,410.0,1843.0,1.8,High
2834,-27.470821,153.050983,515.0,42.0,2100.0,575.0,2550.0,2.0,Low
2835,-27.470756,153.050683,496.0,41.0,2150.0,410.0,2065.0,2.0,High
2836,-27.469733,153.04958,539.0,42.0,2100.0,575.0,2550.0,2.0,Very Low
2837,-27.469709,153.049334,523.0,41.0,2150.0,410.0,2065.0,2.0,High
2838,-27.468744,153.048309,539.0,42.0,2100.0,575.0,2550.0,2.0,Low
2839,-27.468822,153.048196,523.0,41.0,2150.0,410.0,2065.0,2.0,High
2840,-27.471774,153.035873,551.0,54.0,2000.0,500.0,2047.0,1.7,High
2841,-27.475793,153.037869,199.0,50.0,2392.0,450.0,2451.0,1.9,Medium
2842,-27.400288,153.009564,551.0,36.0,2300.0,330.0,1771.0,2.5,Medium
2843,-27.478499,153.041124,157.0,35.0,1496.0,490.0,2290.0,1.8,Medium
2844,-27.479491,153.045738,167.0,34.0,1950.0,410.0,2152.0,2.2,Medium
2845,-27.479723,153.046279,153.0,35.0,2702.0,405.0,2050.0,2.3,High
2846,-27.478506,153.040708,153.0,31.0,1813.0,420.0,2109.0,2.3,High
2847,-27.475826,153.037405,198.0,31.0,1733.0,410.0,1807.0,1.8,High
2848,-27.475161,153.035767,152.0,31.0,1733.0,410.0,1807.0,1.8,Medium
2849,-27.479811,153.035789,152.0,31.0,2342.0,440.0,1990.0,2.2,Medium
2850,-27.473935,153.035492,142.0,68.0,1500.0,345.0,1652.0,1.5,High
2851,-27.440636,152.934968,142.0,44.0,2188.0,560.0,2750.0,2.8,Medium
2852,-27.483764,152.90796,82.0,72.0,4000.0,220.0,1300.0,2.4,Medium
2853,-27.492978,152.91097,59.0,45.0,3100.0,462.0,3727.0,3.1,Medium
2854,-27.493248,152.911938,65.0,45.0,3100.0,462.0,3727.0,3.1,Very Low
2855,-27.493995,152.915402,59.0,45.0,3100.0,462.0,3727.0,3.1,Low
2856,-27.495787,152.918513,59.0,46.0,3500.0,520.0,4178.0,3.2,Medium
2857,-27.50087,152.919556,59.0,42.0,2537.0,615.0,2666.0,3.2,Low
2858,-27.500438,152.917692,59.0,42.0,2537.0,615.0,2666.0,3.2,Low
2859,-27.500833,152.918582,65.0,42.0,2537.0,615.0,2666.0,3.2,Very Low
2860,-27.501244,152.92204,59.0,42.0,2537.0,615.0,2666.0,3.2,Medium
2861,-27.500791,152.922491,65.0,43.0,3352.0,750.0,3650.0,3.1,Very Low
2862,-27.496624,152.927625,59.0,46.0,3500.0,520.0,4178.0,3.2,Low
2863,-27.496629,152.9274,65.0,43.0,3352.0,750.0,3650.0,3.1,Very Low
2864,-27.500092,152.92944,59.0,76.0,2804.0,263.0,1281.0,2.1,Very Low
2865,-27.502692,152.931625,59.0,46.0,2163.0,520.0,1812.0,2.5,Medium
2866,-27.502665,152.931474,65.0,46.0,2163.0,520.0,1812.0,2.5,Very Low
2867,-27.506818,152.941851,132.0,43.0,2046.0,650.0,2625.0,2.9,Medium
2868,-27.503527,152.939593,138.0,45.0,3000.0,710.0,3474.0,3.0,Very Low
2869,-27.506798,152.942012,138.0,45.0,3000.0,710.0,3474.0,3.0,Very Low
2870,-27.507381,152.940403,237.0,39.0,2000.0,400.0,2027.0,2.7,Medium
2871,-27.452094,152.94715,154.0,43.0,2167.0,480.0,2223.0,2.8,Medium
2872,-27.45223,152.947,148.0,43.0,2167.0,480.0,2223.0,2.8,Very Low
2873,-27.453066,152.949662,154.0,43.0,2167.0,480.0,2223.0,2.8,Low
2874,-27.452964,152.948305,148.0,43.0,2167.0,480.0,2223.0,2.8,Very Low
2875,-27.452799,152.947948,154.0,43.0,2167.0,480.0,2223.0,2.8,Medium
2876,-27.454514,152.949954,154.0,42.0,2400.0,495.0,2545.0,2.9,Medium
2877,-27.454643,152.950359,148.0,41.0,2167.0,495.0,2277.0,2.8,Very Low
2878,-27.453388,152.951577,154.0,42.0,2400.0,495.0,2545.0,2.9,Medium
2879,-27.453456,152.951317,148.0,42.0,2400.0,495.0,2545.0,2.9,Very Low
2880,-27.453753,152.9533,148.0,42.0,2400.0,495.0,2545.0,2.9,Very Low
2881,-27.453639,152.953265,154.0,42.0,2400.0,495.0,2545.0,2.9,Medium
2882,-27.485398,152.939705,138.0,43.0,2646.0,588.0,3089.0,2.9,Medium
2883,-27.488023,152.94161,132.0,44.0,2373.0,500.0,2750.0,2.8,High
2884,-27.488854,152.941187,138.0,44.0,2373.0,500.0,2750.0,2.8,Medium
2885,-27.493158,152.943806,132.0,0.0,0.0,0.0,0.0,0.0,High
2886,-27.494279,152.947303,132.0,0.0,0.0,0.0,0.0,0.0,High
2887,-27.497238,152.953094,138.0,42.0,2529.0,535.0,3062.0,2.9,Medium
2888,-27.497604,152.953326,233.0,40.0,2167.0,500.0,2519.0,2.8,High
2889,-27.497201,152.950655,101.0,43.0,3100.0,733.0,4527.0,3.1,Medium
2890,-27.495228,152.951212,101.0,43.0,3100.0,733.0,4527.0,3.1,Medium
2891,-27.494565,152.948453,138.0,43.0,3100.0,733.0,4527.0,3.1,Low
2892,-27.564224,152.869719,907.0,40.0,2230.0,500.0,2750.0,3.1,High
2893,-27.570473,152.874198,907.0,38.0,2392.0,510.0,2843.0,3.3,High
2894,-27.561989,152.878998,448.0,43.0,1950.0,515.0,2439.0,3.1,Very Low
2895,-27.561532,152.878573,459.0,43.0,1950.0,398.0,2009.0,2.7,High
2896,-27.562424,152.886892,448.0,0.0,0.0,0.0,0.0,0.0,Medium
2897,-27.562578,152.886545,459.0,40.0,1900.0,420.0,2119.0,2.8,High
2898,-27.508745,152.946393,39.0,46.0,2167.0,500.0,1531.0,2.4,Very Low
2899,-27.509748,152.943424,632.0,46.0,2000.0,530.0,2264.0,2.5,Low
2900,-27.563535,152.882379,459.0,43.0,1782.0,455.0,2137.0,2.7,High
2901,-27.563674,152.882384,448.0,43.0,1782.0,455.0,2137.0,2.7,Very Low
2902,-27.514946,152.929232,448.0,41.0,2167.0,540.0,2824.0,2.9,High
2903,-27.530408,152.915654,448.0,83.0,2650.0,319.0,1096.0,1.9,Low
2904,-27.530377,152.911694,448.0,83.0,2650.0,319.0,1096.0,1.9,Low
2905,-27.538369,152.898421,448.0,48.0,1944.0,515.0,2531.0,2.9,Low
2906,-27.543974,152.889887,448.0,48.0,1944.0,515.0,2531.0,2.9,Very Low
2907,-27.555754,152.888242,448.0,48.0,1881.0,468.0,2250.0,2.7,Very Low
2908,-27.555648,152.888098,459.0,44.0,2383.0,625.0,2976.0,3.3,High
2909,-27.543503,152.889931,459.0,48.0,1944.0,515.0,2531.0,2.9,Medium
2910,-27.53854,152.898017,459.0,48.0,1944.0,515.0,2531.0,2.9,High
2911,-27.529997,152.916129,459.0,83.0,2650.0,319.0,1096.0,1.9,Medium
2912,-27.520411,152.922595,459.0,47.0,3250.0,515.0,4737.0,3.1,High
2913,-27.514615,152.9301,459.0,38.0,2209.0,470.0,2381.0,2.8,High
2914,-27.508154,152.938518,551.0,38.0,2000.0,465.0,1819.0,2.6,High
2915,-27.507251,152.939494,59.0,43.0,2046.0,650.0,2625.0,2.9,Medium
2916,-27.509463,152.943248,604.0,39.0,2000.0,400.0,2027.0,2.7,Medium
2917,-27.511487,152.937413,240.0,40.0,2167.0,468.0,2403.0,2.7,Low
2918,-27.514152,152.937119,340.0,41.0,2297.0,460.0,2067.0,2.7,Medium
2919,-27.517185,152.93743,340.0,41.0,2297.0,460.0,2067.0,2.7,Medium
2920,-27.522952,152.94197,206.0,39.0,2500.0,595.0,3115.0,3.1,Medium
2921,-27.52429,152.950085,86.0,38.0,2850.0,550.0,2781.0,3.1,Very Low
2922,-27.521049,152.941887,301.0,39.0,2167.0,500.0,2588.0,2.9,High
2923,-27.518567,152.937696,48.0,39.0,2391.0,645.0,2736.0,2.7,Low
2924,-27.519659,152.940357,134.0,39.0,2391.0,645.0,2736.0,2.7,Medium
2925,-27.5198,152.94039,301.0,39.0,2167.0,500.0,2588.0,2.9,High
2926,-27.519086,152.938004,191.0,39.0,2167.0,500.0,2588.0,2.9,Medium
2927,-27.517201,152.937286,301.0,36.0,2152.0,550.0,2770.0,3.2,High
2928,-27.514279,152.93688,292.0,36.0,2152.0,550.0,2770.0,3.2,Medium
2929,-27.511012,152.93745,186.0,36.0,2152.0,550.0,2770.0,3.2,Low
2930,-27.507095,152.948909,764.0,44.0,3683.0,800.0,2843.0,2.8,High
2931,-27.504068,152.950748,101.0,41.0,2600.0,469.0,2480.0,3.0,Low
2932,-27.501034,152.950596,101.0,41.0,2600.0,469.0,2480.0,3.0,Low
2933,-27.513514,152.938046,106.0,40.0,2167.0,468.0,2403.0,2.7,Medium
2934,-27.513671,152.938086,100.0,41.0,2297.0,460.0,2067.0,2.7,Very Low
2935,-27.513156,152.941936,106.0,40.0,2167.0,468.0,2403.0,2.7,Medium
2936,-27.513515,152.944326,106.0,46.0,2000.0,530.0,2264.0,2.5,Medium
2937,-27.513643,152.944319,100.0,39.0,2195.0,500.0,2422.0,2.8,Very Low
2938,-27.511226,152.947222,154.0,46.0,2167.0,500.0,1531.0,2.4,Medium
2939,-27.509015,152.947652,154.0,46.0,2167.0,500.0,1531.0,2.4,Medium
2940,-27.508642,152.947871,100.0,36.0,2150.0,500.0,2555.0,2.8,Low
2941,-27.511209,152.947368,100.0,38.0,2000.0,520.0,2336.0,2.8,Very Low
2942,-27.513941,152.946307,100.0,39.0,2195.0,500.0,2422.0,2.8,Very Low
2943,-27.514125,152.939278,106.0,40.0,2167.0,468.0,2403.0,2.7,Low
2944,-27.507092,152.938212,65.0,38.0,2000.0,465.0,1819.0,2.6,Medium
2945,-27.50317,152.94004,132.0,44.0,2167.0,630.0,2625.0,2.9,Medium
2946,-27.49997,152.940287,132.0,44.0,2167.0,630.0,2625.0,2.9,Medium
2947,-27.498029,152.942893,132.0,44.0,2167.0,630.0,2625.0,2.9,High
2948,-27.498179,152.942873,138.0,39.0,2500.0,610.0,2981.0,3.0,Medium
2949,-27.500564,152.940241,138.0,45.0,3000.0,710.0,3474.0,3.0,Low
2950,-27.511456,152.933695,142.0,41.0,2200.0,530.0,2809.0,2.9,Low
2951,-27.510439,152.934944,142.0,41.0,2200.0,530.0,2809.0,2.9,Low
2952,-27.510772,152.934355,142.0,41.0,2200.0,530.0,2809.0,2.9,Very Low
2953,-27.512737,152.931198,148.0,41.0,2200.0,530.0,2809.0,2.9,Medium
2954,-27.514083,152.931023,239.0,38.0,2209.0,470.0,2381.0,2.8,Medium
2955,-27.506247,152.933752,65.0,38.0,2000.0,465.0,1819.0,2.6,Low
2956,-27.492818,152.965729,130.0,40.0,2686.0,485.0,2818.0,2.8,Very Low
2957,-27.49367,152.965634,130.0,41.0,2126.0,630.0,3349.0,2.8,High
2958,-27.492533,152.965788,130.0,40.0,2686.0,485.0,2818.0,2.8,Very Low
2959,-27.492435,152.967328,130.0,33.0,2400.0,450.0,2404.0,3.0,Very Low
2960,-27.492639,152.968759,99.0,37.0,3017.0,550.0,3017.0,2.9,High
2961,-27.492661,152.968157,94.0,37.0,3017.0,550.0,3017.0,2.9,Very Low
2962,-27.494356,152.967983,94.0,36.0,2500.0,400.0,2527.0,2.9,Low
2963,-27.494408,152.967657,99.0,33.0,2400.0,450.0,2404.0,3.0,High
2964,-27.543753,153.022407,111.0,37.0,1939.0,390.0,2202.0,2.6,Low
2965,-27.542991,153.015163,86.0,38.0,1683.0,380.0,2250.0,2.4,Medium
2966,-27.540569,153.008883,86.0,41.0,2817.0,500.0,2124.0,1.0,Medium
2967,-27.536499,152.999882,86.0,41.0,2817.0,500.0,2124.0,1.0,Medium
2968,-27.536243,152.999987,85.0,41.0,2817.0,500.0,2124.0,1.0,High
